"key","rule","severity","type","status","resolution","message","component","line","creationDate"
"AZ0fZcVaq_Xa_19GGwBC","typescript:S7773","MINOR","CODE_SMELL","RESOLVED","FIXED","Prefer `Number.parseInt` over `parseInt`.","salahmostava-sys_muhimmat:frontend/src/services/salaryDataService.ts","31","2026-03-24T10:21:55+0000"
"AZ0fZcfIq_Xa_19GGwBE","plsql:S1192","CRITICAL","CODE_SMELL","CLOSED","FIXED","Define a constant instead of duplicating this literal 11 times.","salahmostava-sys_muhimmat:backend/supabase/migrations/20260324150000_rls_payroll_attendance_employees_hardening.sql",,"2026-03-24T10:19:06+0000"
"AZ0fZcfIq_Xa_19GGwBF","plsql:S1192","CRITICAL","CODE_SMELL","CLOSED","FIXED","Define a constant instead of duplicating this literal 5 times.","salahmostava-sys_muhimmat:backend/supabase/migrations/20260324150000_rls_payroll_attendance_employees_hardening.sql",,"2026-03-24T10:19:06+0000"
"AZ0fVdLsoNdODzBrdtu6","plsql:S1192","CRITICAL","CODE_SMELL","CLOSED","FIXED","Define a constant instead of duplicating this literal 3 times.","salahmostava-sys_muhimmat:backend/supabase/migrations/20260324140000_pricing_rules.sql",,"2026-03-24T10:12:31+0000"
"AZ0fUuEbM7VHBcxZE1PA","typescript:S1874","MINOR","CODE_SMELL","OPEN",,"The signature '(...text: string[]): void' of 'printWindow.document.write' is deprecated.","salahmostava-sys_muhimmat:frontend/src/pages/Orders.tsx","343","2026-03-24T10:09:31+0000"
"AZ0fUuAOM7VHBcxZE1O_","typescript:S3776","CRITICAL","CODE_SMELL","RESOLVED","WONTFIX","Refactor this function to reduce its Cognitive Complexity from 20 to the 15 allowed.","salahmostava-sys_muhimmat:frontend/src/services/payrollService.ts","21","2026-03-24T09:58:49+0000"
"AZ0e7hqXEbdAEiE03k_X","typescript:S1854","MAJOR","CODE_SMELL","CLOSED","FIXED","Remove this useless assignment to variable ""users"".","salahmostava-sys_muhimmat:src/pages/UsersAndPermissions.tsx",,"2026-03-24T08:19:23+0000"
"AZ0e7hqXEbdAEiE03k_Y","typescript:S1854","MAJOR","CODE_SMELL","CLOSED","FIXED","Remove this useless assignment to variable ""permissions"".","salahmostava-sys_muhimmat:src/pages/UsersAndPermissions.tsx",,"2026-03-24T08:19:23+0000"
"AZ0evCTZQTJUEt4EOWB0","typescript:S6353","MINOR","CODE_SMELL","OPEN",,"Use concise character class syntax '\d' instead of '[0-9]'.","salahmostava-sys_muhimmat:frontend/src/lib/validation.ts","23","2026-03-24T07:24:34+0000"
"AZ0evCTZQTJUEt4EOWBz","typescript:S6353","MINOR","CODE_SMELL","OPEN",,"Use concise character class syntax '\d' instead of '[0-9]'.","salahmostava-sys_muhimmat:frontend/src/lib/validation.ts","23","2026-03-24T07:24:34+0000"
"AZ0dPAoXHmbbORpJBaz6","plsql:S1192","CRITICAL","CODE_SMELL","CLOSED","FIXED","Define a constant instead of duplicating this literal 8 times.","salahmostava-sys_muhimmat:backend/supabase/migrations/20260324002310_e120f636-1ae5-460a-8e63-d591737abd62.sql",,"2026-03-24T00:23:11+0000"
"AZ0dPAoXHmbbORpJBaz7","plsql:S1192","CRITICAL","CODE_SMELL","CLOSED","FIXED","Define a constant instead of duplicating this literal 6 times.","salahmostava-sys_muhimmat:backend/supabase/migrations/20260324002310_e120f636-1ae5-460a-8e63-d591737abd62.sql",,"2026-03-24T00:23:11+0000"
"AZ0dN-65FoXN8jo8z-Ek","typescript:S1874","MINOR","CODE_SMELL","CLOSED","FIXED","The signature '(...text: string[]): void' of 'printWindow.document.write' is deprecated.","salahmostava-sys_muhimmat:src/pages/Advances.tsx",,"2026-03-24T00:20:48+0000"
"AZ0dN-65FoXN8jo8z-El","typescript:S1874","MINOR","CODE_SMELL","CLOSED","FIXED","The signature '(...text: string[]): void' of 'printWindow.document.write' is deprecated.","salahmostava-sys_muhimmat:src/pages/Advances.tsx",,"2026-03-24T00:20:48+0000"
"AZ0dN-65FoXN8jo8z-Em","typescript:S6535","MAJOR","CODE_SMELL","CLOSED","FIXED","Unnecessary escape character: \/.","salahmostava-sys_muhimmat:src/pages/Advances.tsx",,"2026-03-24T00:20:48+0000"
"AZ0dN-65FoXN8jo8z-En","typescript:S6478","MAJOR","CODE_SMELL","CLOSED","FIXED","Move this component definition out of the parent component and pass data as props.","salahmostava-sys_muhimmat:src/pages/Advances.tsx",,"2026-03-24T00:20:48+0000"
"AZ0dN-65FoXN8jo8z-Eo","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Advances.tsx",,"2026-03-24T00:20:48+0000"
"AZ0dMdP4EbdAEiE0oUQI","typescript:S4325","MINOR","CODE_SMELL","CLOSED","FIXED","This assertion is unnecessary since it does not change the type of the expression.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-24T00:14:07+0000"
"AZ0dMdP4EbdAEiE0oUQJ","typescript:S4325","MINOR","CODE_SMELL","CLOSED","FIXED","This assertion is unnecessary since it does not change the type of the expression.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-24T00:14:07+0000"
"AZ0ZnpRCTb56BCVJQB1P","typescript:S1874","MINOR","CODE_SMELL","OPEN",,"The signature '(...text: string[]): void' of 'win.document.write' is deprecated.","salahmostava-sys_muhimmat:frontend/src/pages/Attendance.tsx","117","2026-03-23T07:34:16+0000"
"AZ0ZnpRCTb56BCVJQB1Q","typescript:S6535","MAJOR","CODE_SMELL","RESOLVED","FIXED","Unnecessary escape character: \/.","salahmostava-sys_muhimmat:frontend/src/pages/Attendance.tsx","117","2026-03-23T07:34:16+0000"
"AZ0ZnpQpTb56BCVJQB1N","typescript:S1874","MINOR","CODE_SMELL","OPEN",,"The signature '(...text: string[]): void' of 'printWindow.document.write' is deprecated.","salahmostava-sys_muhimmat:frontend/src/pages/Employees.tsx","595","2026-03-23T07:34:16+0000"
"AZ0ZnpQpTb56BCVJQB1O","typescript:S6535","MAJOR","CODE_SMELL","RESOLVED","FIXED","Unnecessary escape character: \/.","salahmostava-sys_muhimmat:frontend/src/pages/Employees.tsx","595","2026-03-23T07:34:16+0000"
"AZ0ZnpRYTb56BCVJQB1R","typescript:S1874","MINOR","CODE_SMELL","OPEN",,"The signature '(...text: string[]): void' of 'printWindow.document.write' is deprecated.","salahmostava-sys_muhimmat:frontend/src/pages/Orders.tsx","347","2026-03-23T07:34:16+0000"
"AZ0ZnpRYTb56BCVJQB1S","typescript:S6535","MAJOR","CODE_SMELL","CLOSED","FIXED","Unnecessary escape character: \/.","salahmostava-sys_muhimmat:frontend/src/pages/Orders.tsx",,"2026-03-23T07:34:16+0000"
"AZ0ZnpPLTb56BCVJQB1J","typescript:S1874","MINOR","CODE_SMELL","CLOSED","FIXED","The signature '(...text: string[]): void' of 'win.document.write' is deprecated.","salahmostava-sys_muhimmat:src/pages/Advances.tsx",,"2026-03-23T07:34:16+0000"
"AZ0ZnpPLTb56BCVJQB1K","typescript:S1874","MINOR","CODE_SMELL","CLOSED","FIXED","The signature '(...text: string[]): void' of 'printWindow.document.write' is deprecated.","salahmostava-sys_muhimmat:src/pages/Advances.tsx",,"2026-03-23T07:34:16+0000"
"AZ0ZnpPLTb56BCVJQB1L","typescript:S1874","MINOR","CODE_SMELL","CLOSED","FIXED","The signature '(...text: string[]): void' of 'printWindow.document.write' is deprecated.","salahmostava-sys_muhimmat:src/pages/Advances.tsx",,"2026-03-23T07:34:16+0000"
"AZ0ZnpPLTb56BCVJQB1M","typescript:S6535","MAJOR","CODE_SMELL","CLOSED","FIXED","Unnecessary escape character: \/.","salahmostava-sys_muhimmat:src/pages/Advances.tsx",,"2026-03-23T07:34:16+0000"
"AZ0ZnpRqTb56BCVJQB1T","typescript:S1874","MINOR","CODE_SMELL","CLOSED","FIXED","The signature '(...text: string[]): void' of 'printWindow.document.write' is deprecated.","salahmostava-sys_muhimmat:src/pages/MaintenanceLogs.tsx",,"2026-03-23T07:34:16+0000"
"AZ0ZnpRqTb56BCVJQB1U","typescript:S6535","MAJOR","CODE_SMELL","CLOSED","FIXED","Unnecessary escape character: \/.","salahmostava-sys_muhimmat:src/pages/MaintenanceLogs.tsx",,"2026-03-23T07:34:16+0000"
"AZ0ZnpKPTb56BCVJQB1F","typescript:S1874","MINOR","CODE_SMELL","CLOSED","FIXED","The signature '(...text: string[]): void' of 'printWindow.document.write' is deprecated.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T07:34:16+0000"
"AZ0ZnpKPTb56BCVJQB1G","typescript:S6535","MAJOR","CODE_SMELL","CLOSED","FIXED","Unnecessary escape character: \/.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T07:34:16+0000"
"AZ0ZnpOTTb56BCVJQB1H","typescript:S1874","MINOR","CODE_SMELL","CLOSED","FIXED","The signature '(...text: string[]): void' of 'printWindow.document.write' is deprecated.","salahmostava-sys_muhimmat:src/pages/VehicleAssignment.tsx",,"2026-03-23T07:34:16+0000"
"AZ0ZnpOTTb56BCVJQB1I","typescript:S6535","MAJOR","CODE_SMELL","CLOSED","FIXED","Unnecessary escape character: \/.","salahmostava-sys_muhimmat:src/pages/VehicleAssignment.tsx",,"2026-03-23T07:34:16+0000"
"AZ0ZZknmOyJaQ2D5RFva","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Alerts.tsx",,"2026-03-23T06:32:56+0000"
"AZ0ZZknmOyJaQ2D5RFvb","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Alerts.tsx",,"2026-03-23T06:32:56+0000"
"AZ0ZZkqoOyJaQ2D5RFvc","typescript:S7776","MINOR","CODE_SMELL","CLOSED","FIXED","`newlyAbsconded` should be a `Set`, and use `newlyAbsconded.has()` to check existence or non-existence.","salahmostava-sys_muhimmat:src/pages/EmployeeTiers.tsx",,"2026-03-23T06:32:56+0000"
"AZ0ZUND6Tb56BCVJNHry","typescript:S4323","MINOR","CODE_SMELL","OPEN",,"Replace this union type with a type alias.","salahmostava-sys_muhimmat:frontend/src/pages/Orders.tsx","151","2026-03-23T06:09:22+0000"
"AZ0ZUND6Tb56BCVJNHrz","typescript:S6478","MAJOR","CODE_SMELL","RESOLVED","FIXED","Move this component definition out of the parent component and pass data as props.","salahmostava-sys_muhimmat:frontend/src/pages/Orders.tsx","244","2026-03-23T06:09:22+0000"
"AZ0ZUND6Tb56BCVJNHr0","typescript:S6478","MAJOR","CODE_SMELL","RESOLVED","FIXED","Move this component definition out of the parent component and pass data as props.","salahmostava-sys_muhimmat:frontend/src/pages/Orders.tsx","786","2026-03-23T06:09:22+0000"
"AZ0ZUNB3Tb56BCVJNHrc","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:src/pages/Advances.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUNB3Tb56BCVJNHrd","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:src/pages/Advances.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUNB3Tb56BCVJNHre","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:src/pages/Advances.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUNCeTb56BCVJNHrn","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUNCeTb56BCVJNHro","typescript:S6819","MAJOR","CODE_SMELL","CLOSED","FIXED","Use <input type=""button"">, <input type=""image"">, <input type=""reset"">, <input type=""submit"">, or <button> instead of the ""button"" role to ensure accessibility across all devices.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUNCeTb56BCVJNHrp","typescript:S6571","MINOR","CODE_SMELL","CLOSED","FIXED","""all"" is overridden by string in this union type.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUNCeTb56BCVJNHrq","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUNCeTb56BCVJNHrr","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUNCeTb56BCVJNHrs","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUNCeTb56BCVJNHrt","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUNCeTb56BCVJNHru","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUNCeTb56BCVJNHrv","typescript:S2004","CRITICAL","CODE_SMELL","CLOSED","FIXED","Refactor this code to not nest functions more than 4 levels deep.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUNCeTb56BCVJNHrw","typescript:S2004","CRITICAL","CODE_SMELL","CLOSED","FIXED","Refactor this code to not nest functions more than 4 levels deep.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUNCeTb56BCVJNHrx","typescript:S2004","CRITICAL","CODE_SMELL","CLOSED","FIXED","Refactor this code to not nest functions more than 4 levels deep.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHq4","typescript:S6551","MINOR","CODE_SMELL","CLOSED","FIXED","'v ?? ''' will use Object's default stringification format ('[object Object]') when stringified.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHq5","typescript:S6551","MINOR","CODE_SMELL","CLOSED","FIXED","'v ?? ''' will use Object's default stringification format ('[object Object]') when stringified.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHq6","typescript:S6551","MINOR","CODE_SMELL","CLOSED","FIXED","'v ?? ''' will use Object's default stringification format ('[object Object]') when stringified.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHq7","typescript:S6551","MINOR","CODE_SMELL","CLOSED","FIXED","'v' will use Object's default stringification format ('[object Object]') when stringified.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHq8","typescript:S3776","CRITICAL","CODE_SMELL","CLOSED","FIXED","Refactor this function to reduce its Cognitive Complexity from 26 to the 15 allowed.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHq-","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.parseInt` over `parseInt`.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHq9","typescript:S7735","MINOR","CODE_SMELL","CLOSED","FIXED","Unexpected negated condition.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHq_","typescript:S6551","MINOR","CODE_SMELL","CLOSED","FIXED","'y' will use Object's default stringification format ('[object Object]') when stringified.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHrA","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.NaN` over `NaN`.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHrB","typescript:S6551","MINOR","CODE_SMELL","CLOSED","FIXED","'plate' will use Object's default stringification format ('[object Object]') when stringified.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHrC","typescript:S7735","MINOR","CODE_SMELL","CLOSED","FIXED","Unexpected negated condition.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHrD","typescript:S6551","MINOR","CODE_SMELL","CLOSED","FIXED","'plateEn' will use Object's default stringification format ('[object Object]') when stringified.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHrE","typescript:S7735","MINOR","CODE_SMELL","CLOSED","FIXED","Unexpected negated condition.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHrF","typescript:S6551","MINOR","CODE_SMELL","CLOSED","FIXED","'cell(row, 'brand', 'Ø§ÙÙØ§Ø±ÙØ©')' will use Object's default stringification format ('[object Object]') when stringified.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHrG","typescript:S7735","MINOR","CODE_SMELL","CLOSED","FIXED","Unexpected negated condition.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHrH","typescript:S6551","MINOR","CODE_SMELL","CLOSED","FIXED","'cell(row, 'model', 'Ø§ÙÙÙØ¯ÙÙ')' will use Object's default stringification format ('[object Object]') when stringified.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHrI","typescript:S7735","MINOR","CODE_SMELL","CLOSED","FIXED","Unexpected negated condition.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHrJ","typescript:S6551","MINOR","CODE_SMELL","CLOSED","FIXED","'cell(row, 'insurance_expiry', 'Ø§ÙØªÙØ§Ø¡ Ø§ÙØªØ£ÙÙÙ')' will use Object's default stringification format ('[object Object]') when stringified.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHrK","typescript:S7735","MINOR","CODE_SMELL","CLOSED","FIXED","Unexpected negated condition.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHrL","typescript:S6551","MINOR","CODE_SMELL","CLOSED","FIXED","'cell(row, 'registration_expiry', 'Ø§ÙØªÙØ§Ø¡ Ø§ÙØªØ³Ø¬ÙÙ')' will use Object's default stringification format ('[object Object]') when stringified.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHrM","typescript:S7735","MINOR","CODE_SMELL","CLOSED","FIXED","Unexpected negated condition.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHrN","typescript:S6551","MINOR","CODE_SMELL","CLOSED","FIXED","'cell(row, 'authorization_expiry', 'Ø§ÙØªÙØ§Ø¡ Ø§ÙØªÙÙÙØ¶')' will use Object's default stringification format ('[object Object]') when stringified.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHrO","typescript:S7735","MINOR","CODE_SMELL","CLOSED","FIXED","Unexpected negated condition.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHrP","typescript:S6551","MINOR","CODE_SMELL","CLOSED","FIXED","'cell(row, 'chassis_number', 'Ø±ÙÙ Ø§ÙÙÙÙÙ')' will use Object's default stringification format ('[object Object]') when stringified.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHrQ","typescript:S7735","MINOR","CODE_SMELL","CLOSED","FIXED","Unexpected negated condition.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHrR","typescript:S6551","MINOR","CODE_SMELL","CLOSED","FIXED","'cell(row, 'serial_number', 'Ø§ÙØ±ÙÙ Ø§ÙØªØ³ÙØ³ÙÙ')' will use Object's default stringification format ('[object Object]') when stringified.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHrS","typescript:S7735","MINOR","CODE_SMELL","CLOSED","FIXED","Unexpected negated condition.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
"AZ0ZUM-GTb56BCVJNHrT","typescript:S6551","MINOR","CODE_SMELL","CLOSED","FIXED","'cell(row, 'notes', 'ÙÙØ§Ø­Ø¸Ø§Øª')' will use Object's default stringification format ('[object Object]') when stringified.","salahmostava-sys_muhimmat:src/pages/Motorcycles.tsx",,"2026-03-23T06:09:22+0000"
